name,dice_class_1,hd95_class_1,assd_class_1,iou_class_1,precision_class_1,recall_class_1,dice_class_2,hd95_class_2,assd_class_2,iou_class_2,precision_class_2,recall_class_2,dice_class_3,hd95_class_3,assd_class_3,iou_class_3,precision_class_3,recall_class_3,dice_avg,hd95_avg,assd_avg,iou_avg,precision_avg,recall_avg
ahn_05.nii.gz,0.4285714328289032,5.199172019958496,0.8578697443008423,0.27272728085517883,0.772455096244812,0.29655173420906067,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.14285714427630106,1.7330573399861653,0.2859565814336141,0.09090909361839294,,
ahn_09.nii.gz,0.5456013083457947,4.123105525970459,0.060871515423059464,0.3751387298107147,0.9740633964538574,0.37892377376556396,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.18186710278193155,1.3743685086568196,0.02029050514101982,0.12504624327023825,,
ahn_11.nii.gz,0.41290321946144104,32.38513946533203,15.821660041809082,0.2601625919342041,0.4383561611175537,0.39024388790130615,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.137634406487147,10.79504648844401,5.273886680603027,0.08672086397806804,,
ahn_12.nii.gz,0.5238263607025146,2.2360680103302,0.16059547662734985,0.35485413670539856,0.9661458134651184,0.35932204127311707,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.17460878690083823,0.7453560034434,0.05353182554244995,0.11828471223513286,,
ahn_16.nii.gz,0.40900564193725586,49.22332000732422,15.808099746704102,0.2570754587650299,0.3364197611808777,0.5215311050415039,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.1363352139790853,16.40777333577474,5.2693665822347,0.08569181958834331,,
ahn_21.nii.gz,0.5872576236724854,2.2360680103302,0.7044285535812378,0.4156862795352936,0.9422222375869751,0.42655935883522034,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.19575254122416177,0.7453560034434,0.2348095178604126,0.13856209317843118,,
ahn_29.nii.gz,0.5783749222755432,2.4494898319244385,0.35183393955230713,0.4068406820297241,0.909456729888916,0.42401501536369324,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.1927916407585144,0.8164966106414795,0.11727797985076904,0.1356135606765747,,
ahn_39.nii.gz,0.3270440399646759,84.04203796386719,30.187271118164062,0.19548872113227844,0.2207130789756775,0.6310679316520691,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.1090146799882253,28.014012654622395,10.062423706054688,0.06516290704409282,,
ahn_48.nii.gz,0.483368456363678,4.123105525970459,0.5223838090896606,0.31871187686920166,0.9671900868415833,0.3221953213214874,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.16112281878789267,1.3743685086568196,0.17412793636322021,0.10623729228973389,,
ahn_54.nii.gz,0.47263815999031067,3.1622776985168457,0.3065832257270813,0.30944740772247314,0.8884339928627014,0.32195845246315,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.15754605333010355,1.054092566172282,0.10219440857569377,0.10314913590749104,,
ahn_64.nii.gz,0.4957650899887085,4.123105525970459,0.1573275923728943,0.32957959175109863,0.9440860152244568,0.336140900850296,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.16525502999623617,1.3743685086568196,0.05244253079096476,0.10985986391703288,,
ahn_75.nii.gz,0.6013592481613159,2.2360680103302,0.6516270041465759,0.429959774017334,0.9378654956817627,0.4425663948059082,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.20045308272043863,0.7453560034434,0.21720900138219199,0.14331992467244467,,
ahn_77.nii.gz,0.37468355894088745,47.03134536743164,26.757402420043945,0.23052959144115448,0.30204081535339355,0.4933333396911621,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.12489451964696248,15.677115122477213,8.919134140014648,0.0768431971470515,,
ahn_79.nii.gz,0.060150377452373505,16.428630828857422,12.66894817352295,0.03100775182247162,0.040816325694322586,0.11428571492433548,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.020050125817457836,5.476210276285808,4.222982724507649,0.010335917274157206,,
CAD_102.nii.gz,0.49265536665916443,8.831223487854004,1.6407197713851929,0.32683658599853516,0.7785714268684387,0.36033058166503906,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.1642184555530548,2.9437411626180015,0.546906590461731,0.10894552866617839,,
CAD_107.nii.gz,0.46507805585861206,16.708940505981445,2.8628973960876465,0.3029978573322296,0.7293814420700073,0.3413751423358917,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.15502601861953735,5.569646835327148,0.9542991320292155,0.10099928577740987,,
CAD_110.nii.gz,0.4286230504512787,7.777973651885986,1.3671377897262573,0.27276909351348877,0.8785185217857361,0.283460795879364,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.14287435015042624,2.5926578839619956,0.4557125965754191,0.09092303117116292,,
CAD_113.nii.gz,0.48621323704719543,8.774964332580566,0.7985213398933411,0.3211900293827057,0.997172474861145,0.3214828372001648,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.1620710790157318,2.924988110860189,0.266173779964447,0.10706334312756856,,
CAD_118.nii.gz,0.43113523721694946,4.123105525970459,0.7839593291282654,0.2748071253299713,0.9468377828598022,0.2791137397289276,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.14371174573898315,1.3743685086568196,0.26131977637608844,0.09160237510999043,,
CAD_119.nii.gz,0.4779559075832367,25.357444763183594,3.912630796432495,0.31402239203453064,0.6428571343421936,0.380382776260376,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.1593186358610789,8.452481587727865,1.3042102654774983,0.10467413067817688,,
CAD_120.nii.gz,0.4395604431629181,47.86015701293945,26.91952896118164,0.28169015049934387,0.35587188601493835,0.5747126340866089,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.1465201477209727,15.953385670979818,8.97317632039388,0.09389671683311462,,
CAD_124.nii.gz,0.08524589985609055,11.575837135314941,6.599876880645752,0.0445205494761467,0.07262569665908813,0.1031746044754982,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.028415299952030182,3.858612378438314,2.1999589602152505,0.014840183158715567,,
CAD_127.nii.gz,0.5408348441123962,33.77491760253906,12.410575866699219,0.37064677476882935,0.5936254858970642,0.49666666984558105,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.18027828137079874,11.258305867513021,4.136858622233073,0.12354892492294312,,
CAD_128.nii.gz,0.5272949934005737,3.316624879837036,0.7397050857543945,0.35804522037506104,0.8777506351470947,0.37683695554733276,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.17576499780019125,1.1055416266123455,0.2465683619181315,0.11934840679168701,,
CAD_135.nii.gz,0.6606248617172241,2.0,0.4653910994529724,0.4932336211204529,0.9441035985946655,0.5080704092979431,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.2202082872390747,0.6666666666666666,0.15513036648432413,0.16441120704015097,,
CAD_137.nii.gz,0.09795918315649033,87.56083679199219,69.08869171142578,0.05150214582681656,0.052401747554540634,0.75,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.032653061052163444,29.18694559733073,23.029563903808594,0.017167381942272186,,
CAD_138.nii.gz,0.6985476613044739,29.59384536743164,4.9007062911987305,0.5367447137832642,0.8478074073791504,0.5939759016036987,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.23284922043482462,9.864615122477213,1.6335687637329102,0.1789149045944214,,
CAD_139.nii.gz,0.6899861097335815,1.7320507764816284,0.4363403618335724,0.5267013907432556,0.9720553159713745,0.5347991585731506,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.22999536991119385,0.5773502588272095,0.14544678727785745,0.17556713024775186,,
CAD_141.nii.gz,0.38427168130874634,58.92697525024414,16.132722854614258,0.23783186078071594,0.42658731341362,0.34959349036216736,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.12809056043624878,19.642325083414715,5.377574284871419,0.07927728692690532,,
CAD_142.nii.gz,0.5670456886291504,3.316624879837036,0.9552380442619324,0.39571788907051086,0.873424768447876,0.419791579246521,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.18901522954305014,1.1055416266123455,0.3184126814206441,0.13190596302350363,,
CAD_145.nii.gz,0.5006738305091858,6.4031243324279785,1.512156367301941,0.3339325785636902,0.674841046333313,0.3979646563529968,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.16689127683639526,2.1343747774759927,0.5040521224339803,0.11131085952123006,,
CAD_146.nii.gz,0.5534197688102722,38.60662078857422,5.633731842041016,0.3825710713863373,0.579587996006012,0.5295124053955078,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.18447325627009073,12.868873596191406,1.8779106140136719,0.12752369046211243,,
CAD_149.nii.gz,0.5681003332138062,8.105501174926758,0.5036328434944153,0.3967459201812744,0.8180645108222961,0.4351406991481781,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.1893667777379354,2.701833724975586,0.16787761449813843,0.1322486400604248,,
CAD_150.nii.gz,0.6535695195198059,2.2360680103302,0.3937680423259735,0.48540908098220825,0.9677922129631042,0.49337923526763916,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.21785650650660196,0.7453560034434,0.13125601410865784,0.16180302699406943,,
CAD_151.nii.gz,0.6879792809486389,2.2360680103302,0.657925546169281,0.5243661403656006,0.9666160941123962,0.5340375304222107,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.22932642698287964,0.7453560034434,0.21930851538976034,0.1747887134552002,,
CAD_152.nii.gz,0.5153664350509644,2.2360680103302,0.29367366433143616,0.3471337556838989,0.9356223344802856,0.3556280732154846,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.17178881168365479,0.7453560034434,0.09789122144381206,0.11571125189463298,,
CAD_153.nii.gz,0.536989152431488,9.377848625183105,1.8333722352981567,0.3670438528060913,0.7218359112739563,0.42751234769821167,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.17899638414382935,3.1259495417277017,0.6111240784327189,0.12234795093536377,,
CAD_155.nii.gz,0.36115843057632446,11.588067054748535,4.844049453735352,0.2203742265701294,0.3365079462528229,0.3897058963775635,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.12038614352544148,3.8626890182495117,1.6146831512451172,0.07345807552337646,,
CAD_159.nii.gz,0.28006088733673096,8.66025447845459,3.3953075408935547,0.1628318578004837,0.28177642822265625,0.2783661186695099,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.09335362911224365,2.8867514928181968,1.1317691802978516,0.05427728593349457,,
CAD_160.nii.gz,0.5994440317153931,8.602325439453125,1.2901744842529297,0.42800432443618774,0.8778682351112366,0.4551036059856415,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.19981467723846436,2.8674418131510415,0.43005816141764325,0.1426681081453959,,
CAD_162.nii.gz,0.7207207083702087,13.207889556884766,1.8374238014221191,0.5633803009986877,0.8480565547943115,0.6266318559646606,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.24024023612340292,4.402629852294922,0.6124746004740397,0.18779343366622925,,
CAD_167.nii.gz,0.21321961283683777,24.158828735351562,7.888435363769531,0.1193317398428917,0.1428571492433548,0.42016807198524475,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.07107320427894592,8.052942911783854,2.6294784545898438,0.03977724661429723,,
CAD_170.nii.gz,0.5891304612159729,2.8884735107421875,1.056810736656189,0.4175654947757721,0.9713261723518372,0.4227769076824188,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.1963768204053243,0.9628245035807291,0.352270245552063,0.1391884982585907,,
CAD_171.nii.gz,0.7133679986000061,2.2360680103302,1.185147762298584,0.5544460415840149,0.9541735053062439,0.569614052772522,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.2377893328666687,0.7453560034434,0.395049254099528,0.18481534719467163,,
CAD_174.nii.gz,0.21487602591514587,62.215335845947266,27.767194747924805,0.12037037312984467,0.13526834547519684,0.5221987366676331,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.07162534197171529,20.738445281982422,9.255731582641602,0.04012345770994822,,
CAD_175.nii.gz,0.45838525891304016,8.602325439453125,2.4912967681884766,0.297340989112854,0.5677530169487,0.38434740900993347,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.1527950863043467,2.8674418131510415,0.8304322560628256,0.099113663037618,,
CAD_178.nii.gz,0.5264151096343994,14.899664878845215,2.348778247833252,0.35723432898521423,0.8315946459770203,0.38509318232536316,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.17547170321146646,4.966554959615071,0.782926082611084,0.11907810966173808,,
CAD_182.nii.gz,0.4735986888408661,13.546104431152344,1.8951377868652344,0.31027141213417053,0.8846737742424011,0.3233499825000763,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.15786622961362204,4.515368143717448,0.6317125956217448,0.10342380404472351,,
CAD_183.nii.gz,0.6817895174026489,19.641788482666016,2.5994884967803955,0.5172083973884583,0.8655999898910522,0.5623700618743896,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.22726317246754965,6.547262827555339,0.8664961655934652,0.17240279912948608,,
CAD_189.nii.gz,0.5703550577163696,3.316624879837036,0.4662366509437561,0.3989487588405609,0.9106178879737854,0.4152078628540039,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.1901183525721232,1.1055416266123455,0.15541221698125204,0.1329829196135203,,
CAD_205.nii.gz,0.5243948101997375,2.8284270763397217,0.7192516922950745,0.35537606477737427,0.9194601774215698,0.36679401993751526,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.1747982700665792,0.9428090254465739,0.23975056409835815,0.11845868825912476,,
CAD_209.nii.gz,0.7319523096084595,2.0,1.1081923246383667,0.5772277116775513,0.9765493869781494,0.5853413939476013,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.24398410320281982,0.6666666666666666,0.36939744154612225,0.19240923722585043,,
CAD_213.nii.gz,0.622353732585907,2.8284270763397217,0.878839373588562,0.4517515003681183,0.9599719047546387,0.46042439341545105,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.20745124419530234,0.9428090254465739,0.292946457862854,0.15058383345603943,,
CAD_218.nii.gz,0.6395748257637024,4.0,1.424628734588623,0.4701286256313324,0.9961793422698975,0.4709778428077698,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.2131916085879008,1.3333333333333333,0.47487624486287433,0.1567095418771108,,
CAD_219.nii.gz,0.5692856311798096,3.0,0.6848536729812622,0.39790305495262146,0.9940352439880371,0.3988553583621979,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.18976187705993652,1.0,0.22828455766042074,0.1326343516508738,,
CAD_222.nii.gz,0.4432598352432251,3.316624879837036,0.5806334614753723,0.28473591804504395,0.951882004737854,0.2888941168785095,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.14775327841440836,1.1055416266123455,0.19354448715845743,0.09491197268168132,,
CAD_224.nii.gz,0.6394396424293518,3.1622776985168457,1.0284804105758667,0.4699825346469879,0.9966855049133301,0.47071823477745056,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.2131465474764506,1.054092566172282,0.3428268035252889,0.15666084488232931,,
CAD_225.nii.gz,0.5809838771820068,2.2360680103302,0.7362057566642761,0.409427285194397,0.9773425459861755,0.4133506715297699,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.1936612923940023,0.7453560034434,0.24540191888809204,0.13647576173146567,,
CAD_226.nii.gz,0.4038330018520355,12.4331636428833,2.756699800491333,0.25300171971321106,0.6171548366546631,0.30010172724723816,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.13461100061734518,4.144387880961101,0.918899933497111,0.08433390657107036,,
CAD_227.nii.gz,0.4992862641811371,3.1622776985168457,1.1066133975982666,0.332699179649353,1.0,0.332699179649353,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.16642875472704569,1.054092566172282,0.36887113253275555,0.11089972654978435,,
CAD_228.nii.gz,0.44490519165992737,3.605551242828369,1.1495505571365356,0.28609520196914673,0.9678959846496582,0.2888360917568207,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.1483017305533091,1.201850414276123,0.3831835190455119,0.0953650673230489,,
CAD_230.nii.gz,0.31454506516456604,3.1622776985168457,0.25431936979293823,0.1866232454776764,0.9828495979309082,0.18723297119140625,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.10484835505485535,1.054092566172282,0.08477312326431274,0.0622077484925588,,
CAD_232.nii.gz,0.4307500720024109,3.605551242828369,0.4097731411457062,0.2744942605495453,0.9732770919799805,0.27657872438430786,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.14358335733413696,1.201850414276123,0.13659104704856873,0.09149808684984843,,
CAD_233.nii.gz,0.48118194937705994,3.1622776985168457,0.830726683139801,0.3168134391307831,0.8561151027679443,0.33463120460510254,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.16039398312568665,1.054092566172282,0.27690889437993366,0.10560447971026103,,
CAD_234.nii.gz,0.5296976566314697,2.4494898319244385,0.5531081557273865,0.36026445031166077,0.9922839403152466,0.3612765371799469,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.17656588554382324,0.8164966106414795,0.18436938524246216,0.12008815010388692,,
CAD_235.nii.gz,0.3166455030441284,26.570659637451172,6.579681873321533,0.18810386955738068,0.6992143392562866,0.2046649158000946,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.10554850101470947,8.856886545817057,2.1932272911071777,0.06270128985246022,,
CAD_238.nii.gz,0.6095064878463745,6.196434497833252,1.2048499584197998,0.4383382499217987,0.8673139214515686,0.469845712184906,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.20316882928212485,2.0654781659444175,0.4016166528065999,0.1461127499739329,,
CAD_239.nii.gz,0.606429934501648,3.1622776985168457,0.48627805709838867,0.43516284227371216,0.9400651454925537,0.44758063554763794,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.20214331150054932,1.054092566172282,0.1620926856994629,0.14505428075790405,,
CAD_241.nii.gz,0.5348837375640869,3.1622776985168457,0.12430921941995621,0.3650793731212616,0.9864559769630432,0.36691856384277344,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.17829457918802896,1.054092566172282,0.04143640647331873,0.12169312437375386,,
CAD_242.nii.gz,0.6001234650611877,4.242640495300293,1.5194506645202637,0.4286974370479584,0.9978131055831909,0.4291006028652191,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.2000411550203959,1.414213498433431,0.5064835548400879,0.1428991456826528,,
CAD_246.nii.gz,0.6000000238418579,3.605551242828369,0.5666453242301941,0.4285714328289032,0.875432550907135,0.45640408992767334,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.20000000794728598,1.201850414276123,0.18888177474339804,0.14285714427630106,,
CAD_247.nii.gz,0.6241163611412048,6.164413928985596,0.8172693252563477,0.4536112844944,0.8788396120071411,0.4838709533214569,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.20803878704706827,2.0548046429951987,0.27242310841878253,0.15120376149813333,,
CAD_249.nii.gz,0.4872831702232361,5.099019527435303,1.024736762046814,0.32212451100349426,0.926520824432373,0.33056944608688354,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.16242772340774536,1.6996731758117676,0.3415789206822713,0.10737483700116475,,
CAD_250.nii.gz,0.5522240400314331,3.2162954807281494,0.6938358545303345,0.3814292252063751,0.9490373730659485,0.38940519094467163,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.1840746800104777,1.0720984935760498,0.23127861817677817,0.12714307506879172,,
CAD_251.nii.gz,0.468683660030365,5.0,0.6523976922035217,0.3060658574104309,0.9217119216918945,0.3142348825931549,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.15622788667678833,1.6666666666666667,0.21746589740117392,0.10202195247014363,,
CAD_252.nii.gz,0.48163896799087524,2.2360680103302,0.5952882170677185,0.31720978021621704,0.9857594966888428,0.3186700642108917,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.1605463226636251,0.7453560034434,0.1984294056892395,0.10573659340540568,,
CAD_255.nii.gz,0.5958333611488342,22.494443893432617,4.769541263580322,0.4243323504924774,0.7102649211883545,0.5131579041481018,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.19861112038294473,7.498147964477539,1.5898470878601074,0.1414441168308258,,
CAD_258.nii.gz,0.5689917802810669,2.8284270763397217,0.774003803730011,0.3976159989833832,0.946781575679779,0.4067058563232422,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.18966392676035562,0.9428090254465739,0.25800126791000366,0.1325386663277944,,
CAD_262.nii.gz,0.7407628297805786,3.1622776985168457,0.7717152833938599,0.5882631540298462,0.9833860993385315,0.5941682457923889,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.24692094326019287,1.054092566172282,0.2572384277979533,0.19608771800994873,,
CAD_265.nii.gz,0.421658992767334,3.0,0.38663792610168457,0.2671532928943634,0.8981595039367676,0.2754986882209778,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.14055299758911133,1.0,0.12887930870056152,0.08905109763145447,,
CAD_269.nii.gz,0.3800070881843567,3.605551242828369,0.4963250160217285,0.23457330465316772,0.9907578825950623,0.23508772253990173,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.12666902939478555,1.201850414276123,0.16544167200724283,0.07819110155105591,,
CAD_283.nii.gz,0.5479727983474731,6.324555397033691,1.2600597143173218,0.37738466262817383,0.9247768521308899,0.3893361985683441,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.18265759944915771,2.108185132344564,0.4200199047724406,0.1257948875427246,,
CAD_284.nii.gz,0.3951874077320099,9.273618698120117,2.059626579284668,0.2462514489889145,0.7128547430038452,0.2733674645423889,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.13172913591066995,3.0912062327067056,0.6865421930948893,0.08208381632963817,,
CAD_286.nii.gz,0.6486377120018005,3.464101552963257,1.0780190229415894,0.4799880087375641,0.9965764284133911,0.48078078031539917,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.21621257066726685,1.154700517654419,0.3593396743138631,0.15999600291252136,,
CAD_288.nii.gz,0.37978723645210266,4.123105525970459,0.7411292195320129,0.2344057708978653,0.9596773982048035,0.23673740029335022,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.1265957454840342,1.3743685086568196,0.24704307317733765,0.0781352569659551,,
CAD_289.nii.gz,0.535821259021759,3.1298301219940186,0.6608508825302124,0.3659534156322479,0.9517185091972351,0.3728759288787842,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.17860708634058634,1.0432767073313396,0.2202836275100708,0.12198447187741597,,
CAD_290.nii.gz,0.4391208291053772,3.1622776985168457,0.6020722389221191,0.2813291549682617,0.9397710561752319,0.2864947021007538,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.1463736097017924,1.054092566172282,0.20069074630737305,0.09377638498942058,,
CAD_291.nii.gz,0.4974533021450043,2.2360680103302,0.4582255780696869,0.33107343316078186,0.9881955981254578,0.3323879837989807,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.1658177673816681,0.7453560034434,0.1527418593565623,0.11035781105359395,,
